"Step","env_name: myoLegStairTerrainT2Apca-v0 - rollout/ep_rew_mean","env_name: myoLegStairTerrainT2Apca-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegStairTerrainT2Apca-v0 - rollout/ep_rew_mean__MAX","env_name: myoLegStairTerrainT2A-v0 - rollout/ep_rew_mean","env_name: myoLegStairTerrainT2A-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegStairTerrainT2A-v0 - rollout/ep_rew_mean__MAX","env_name: myoLegStairTerrainWalk-v0 - rollout/ep_rew_mean","env_name: myoLegStairTerrainWalk-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegStairTerrainWalk-v0 - rollout/ep_rew_mean__MAX"
"8533","8917.785666666665","8554.372","9611.355","2199.1126","1999.3724","2498.4724","2032.9239666666665","1817.7129","2287.5374"
"8546","8976.461666666668","8431.616","9884.376","2222.1158","2043.5044","2478.39","2048.4901333333332","1835.2501","2314.7612"
"8559","9154.696333333333","8544.924","10095.763","2150.9025333333334","2001.0824","2401.0798","2044.7735","1840.4777","2303.0168"
"8572","8967.3775","8380.302","10000.101","2168.9356333333335","1963.4583","2481.5754","2048.5841333333333","1822.1316","2302.7"
"8585","9008.517999999998","8481.439","9925.383","2170.2012","2027.067","2407.5627","2066.0852666666665","1831.767","2338.9648"
"8598","9042.313","8522.211","9911.12","2197.2728","2029.7135","2492.2812","2060.8837333333336","1847.5399","2329.9978"
"8611","8886.5335","8391.2705","9741.206","2233.757133333333","2015.9377","2616.0737","2062.5370333333335","1831.8988","2344.1245"
"8624","9079.496333333334","8512.291","10017.422","2216.4759666666664","2029.1857","2522.8079","2060.3276","1838.5216","2348.5508"
"8637","9070.989","8373.598","10040.379","2203.433433333333","2029.5828","2500.0022","2065.9310666666665","1836.4316","2362.8186"
"8650","9042.481","8423.349","10133.937","2188.9326","1955.6387","2513.7546","2067.2321666666667","1836.1483","2353.2842"
"8663","9025.513","8544.039","9840.709","2211.6751666666664","2072.5947","2480.2688","2068.0946","1841.1908","2358.8574"
"8676","8944.577","8545.667","9670.434","2217.9164","2030.815","2555.462","2072.6121666666663","1854.1958","2378.682"
"8689","9121.826500000001","8411.8545","9762.036","2213.5254","2024.6709","2511.8767","2065.4786","1848.2932","2347.1536"
"8702","8960.254","8446.065","9613.309","2175.465333333333","1922.4976","2516.6052","2077.4362666666666","1847.6564","2380.289"
"8715","8953.013","8514.622","9530.167","2214.2771333333335","2086.2896","2463.1453","2061.7252000000003","1847.6985","2360.4294"
"8728","8943.334666666668","8466.951","9883.045","2215.3983","1987.3425","2519.902","2074.5738333333334","1861.8376","2370.342"
"8741","8810.648333333333","8283.093","9670.203","2211.5552666666667","2060.4534","2498.4492","2080.5557000000003","1861.921","2395.0066"
"8754","9025.748333333333","8474.692","9932.203","2239.2375333333334","2060.5537","2573.1987","2082.468066666667","1841.3744","2373.1033"
"8767","9236.097","8640.293","10154.813","2213.3008666666665","2043.3015","2489.8643","2083.4481666666666","1867.2031","2378.4617"
"8780","9248.668","8663.411","10281.322","2212.102966666667","1998.6561","2570.333","2073.4091000000003","1839.7268","2376.5427"
"8793","9004.373666666666","8263.441","9916.152","2229.0319333333337","1982.4004","2595.5059","2088.844433333333","1850.771","2417.7524"
"8806","9054.172333333334","8685.151","9652.877","2256.9009333333333","2080.1772","2558.592","2082.1882333333338","1857.7667","2381.3247"
"8819","9080.315166666667","8731.7705","9776.399","2219.5427000000004","2009.443","2516.8206","2098.5824666666667","1862.0963","2414.5586"
"8832","9304.839333333335","8832.941","9993.539","2221.1875999999997","2019.8943","2528.5872","2093.4243","1851.258","2422.9546"
"8845","9095.288","8650.337","9898.047","2239.5094666666664","1996.3033","2579.3914","2077.18","1848.069","2389.357"
"8858","9156.411","8556.99","10195.919","2290.807933333333","2096.8813","2592.9348","2100.0438666666664","1852.2761","2436.9807"
"8871","9178.670333333333","8645.427","10114.085","2260.678966666667","2019.3723","2607.1458","2087.6607333333336","1856.1538","2385.0847"
"8884","9045.8785","8313.673","9988.1875","2215.123633333333","2017.3413","2499.5547","2089.7702","1840.4244","2425.9504"
"8897","9004.688666666667","8308.337","9990.558","2223.695333333333","2009.7688","2561.4849","2099.0131","1867.1774","2426.2566"
"8910","8986.288666666667","8619.082","9656.958","2247.2027333333335","1991.2749","2583.9585","2099.705","1871.5797","2411.2715"
"8923","9009.594666666666","8634.311","9684.852","2211.2195666666667","2015.6973","2559.7441","2092.4274","1857.1837","2414.0046"
"8936","9074.11","8505.034","10014.001","2229.755833333333","1984.0883","2563.2275","2105.3614000000002","1857.4171","2443.391"
"8949","9069.559666666668","8528.12","10013.402","2293.637866666667","2123.452","2618.676","2124.841233333333","1858.6055","2484.478"
"8962","9150.682666666666","8545.751","10056.674","2276.9066000000003","2061.331","2654.306","2111.8686333333335","1859.3953","2459.34"
"8975","9286.719","8878.259","10061.856","2248.6008333333334","2057.877","2478.5981","2101.685266666667","1863.2595","2429.0078"
"8988","8997.309","8719.896","9392.078","2266.2986","2038.074","2616.4705","2111.409266666667","1853.1661","2441.492"
"9001","8782.788333333336","8554.887","9137.307","2260.8077666666663","2048.1794","2613.4973","2106.606","1861.191","2433.5237"
"9014","9054.214999999998","8677.158","9749.73","2280.7737333333334","2056.5156","2631.8613","2131.5580333333332","1863.4788","2442.9993"
"9027","9012.432999999999","8519.457","9869.226","2281.9336333333335","2092.3118","2631.6602","2112.3597999999997","1863.9001","2446.5085"
"9040","9065.498","8548.241","10067.793","2289.7575333333334","2106.6418","2612.0398","2121.6796","1862.8158","2463.235"
"9053","9097.468","8708.72","9722.638","2201.781066666667","1967.5984","2480.3696","2121.508333333333","1869.271","2463.7878"
"9066","9372.824999999999","8967.945","10169.751","2251.0607333333332","2004.7317","2573.4565","2112.013066666667","1847.8768","2444.078"
"9079","9427.436666666666","8905.432","10312.728","2250.9505","2049.7136","2580.0564","2121.3679666666667","1866.1968","2454.8867"
"9092","9275.303833333333","8653.2295","10273.621","2270.0727666666667","2083.156","2575.9563","2137.8494333333333","1860.5581","2505.4604"
"9105","9315.423","8527.746","10461.327","2272.7926","2005.0581","2681.891","2144.3647","1849.6456","2489.4763"
"9118","9229.125","8620.003","10153.358","2259.3566","1998.7092","2645.937","2127.9979","1852.1035","2473.0374"
"9131","9095.699333333332","8665.269","9875.998","2296.2959","2082.518","2648.005","2123.412566666667","1854.202","2456.5894"
"9144","9331.137666666666","8813.283","10288.347","2280.161733333334","2021.1399","2604.0273","2132.172533333333","1863.2634","2462.8484"
"9157","9371.122000000001","8833.037","10314.113","2320.5653666666667","2075.2234","2695.7664","2148.3349","1866.0964","2493.024"
"9170","9407.041666666666","8843.218","10471.014","2227.546366666667","1983.7148","2576.8901","2140.5173666666665","1853.6338","2474.107"
"9183","9349.190666666667","8732.156","10244.302","2285.4617999999996","2031.9584","2673.9292","2150.7897666666668","1847.1134","2510.9097"
"9196","9323.952333333333","8680.338","10162.282","2316.857066666667","2123.8547","2680.0344","2145.684733333333","1859.7449","2505.2136"
"9209","9171.059666666668","8757.68","9976.83","2306.4356666666667","2116.401","2658.3027","2139.0228","1849.0935","2521.7493"
"9222","9418.204666666667","8634.451","10398.3","2297.7106333333336","2054.2166","2667.907","2148.8167333333336","1841.3821","2528.1333"
"9235","9404.643000000002","8731.433","10693.81","2290.1438","2106.2278","2611.3203","2138.4038333333333","1847.0953","2500.5107"
"9248","9506.321666666667","8863.893","10604.086","2269.541","2018.8368","2654.9402","2167.0946","1843.9767","2529.6926"
"9261","9480.899666666666","8945.609","10504.67","2291.1189666666664","2037.557","2669.1812","2159.5967","1849.8269","2512.8652"
"9274","9419.536333333332","8887.076","10449.394","2339.5883","2103.5798","2670.4517","2173.965066666667","1861.957","2527.334"
"9287","9079.353333333333","8516.695","10107.927","2288.9832333333334","2044.4631","2632.0872","2159.795733333333","1866.6289","2499.8918"
"9300","9225.095","8679.331","10304.159","2310.046366666667","2092.4607","2635.7651","2191.3176333333336","1858.8857","2546.4666"
"9313","9314.801000000001","8575.389","10453.261","2290.912","2057.674","2644.7302","2181.6848333333332","1845.5378","2549.9827"
"9326","9432.957333333334","8571.898","10792.667","2296.7443000000003","2064.78","2630.7273","2175.5149333333334","1853.9379","2520.0627"
"9339","9340.513666666668","8661.66","10581.33","2317.3674666666666","2095.735","2655.0127","2189.8503","1841.1522","2538.7222"
"9352","9151.510666666667","8505.147","9917.573","2292.3135666666667","2076.5022","2654.0813","2190.4339333333332","1855.4219","2523.8591"
"9365","9517.993666666667","8658.979","10709.84","2311.719333333333","2139.5488","2607.8682","2188.732733333333","1872.5942","2523.6074"
"9378","9437.907000000001","8933.997","10442.467","2304.4522333333334","2086.5547","2676.168","2215.7843333333335","1867.9266","2567.9954"
"9391","9233.644","8601.44","10433.366","2288.2857666666664","2121.6643","2575.343","2216.071833333333","1863.6244","2560.6243"
"9404","9537.898333333333","8817.78","10934.112","2309.229866666667","2056.9482","2662.2058","2218.871833333333","1861.4143","2567.51"
"9417","9278.772666666666","8493.122","10548.894","2326.274","2049.3098","2761.5835","2201.8714","1865.9658","2557.8286"
"9430","9421.013","8916.12","10216.605","2303.409866666667","2082.7722","2679.288","2210.8724333333334","1866.2145","2556.6638"
"9443","9514.388","9024.338","10322.101","2291.8053999999997","2028.1636","2670.2896","2188.032833333333","1862.0875","2510.4758"
"9456","9537.558333333332","8913.63","10710.224","2272.348033333333","2025.5354","2579.6357","2201.6666333333337","1855.1324","2535.5613"
"9469","9773.3575","9096.3545","10982.91","2345.388266666667","2074.6392","2724.5398","2213.1718","1860.5504","2573.252"
"9482","9671.420333333333","8988.343","10922.999","2314.158366666667","2037.3265","2680.7666","2223.5682","1863.3469","2553.9617"
"9495","9531.425833333333","8912.167","10644.756","2362.3406666666665","2157.0193","2715.815","2244.1222000000002","1888.0804","2599.5186"
"9508","9485.908666666664","8716.559","10732.98","2344.734","2084.685","2748.2878","2230.017233333333","1845.6267","2550.9255"
"9521","9567.021","8703.79","11142.183","2367.2795666666666","2121.5203","2779.8574","2235.3085666666666","1870.8322","2575.1067"
"9534","9523.017666666668","8785.708","10827.359","2352.1279666666665","2095.2344","2732.8333","2259.3129666666664","1866.3591","2630.7644"
"9547","9573.14","8862.23","10820.648","2334.575666666667","2077.0532","2721.5603","2250.2626333333333","1858.8134","2622.025"
"9560","9470.645","8631.971","10603.355","2315.8499666666667","2066.0635","2644.2969","2240.443933333333","1867.1663","2578.894"
"9573","9641.791666666666","8909.286","10834.761","2389.366","2097.539","2843.7043","2234.6550666666667","1867.3466","2579.0002"
"9586","9595.267999999998","8900.884","10926.747","2336.8528333333334","2110.362","2684.5842","2238.083333333333","1854.066","2574.874"
"9599","9457.774333333333","8805.252","10738.962","2347.7128","2128.561","2696.0952","2241.1265","1863.5839","2572.1274"
"9612","9568.847666666667","8850.282","10768.392","2335.663966666667","2110.2615","2743.0312","2232.3282999999997","1866.1545","2558.3289"
"9625","9479.543333333333","8824.18","10684.51","2361.3905","2133.8323","2718.9792","2239.1836666666663","1857.4928","2573.2502"
"9638","9629.753","8862.807","10797.921","2358.5844","2099.4087","2772.0232","2235.4670666666666","1863.8865","2554.8557"
"9651","9728.345","8910.674","11106.294","2356.535933333333","2085.7004","2798.1948","2243.5968666666668","1864.7681","2564.9055"
"9664","9865.792","9110.161","11174.973","2358.1284666666666","2150.559","2718.1982","2254.556","1878.4403","2584.946"
"9677","9677.144666666665","8816.885","11256.963","2347.8811333333333","2119.4897","2731.652","2233.3703333333337","1859.3608","2577.091"
"9690","9331.459333333334","8279.891","10795.547","2336.559566666667","2093.875","2728.9036","2248.4315333333334","1866.2734","2576.4292"
"9703","9404.545666666667","8664.425","10629.812","2323.163666666667","2074.5437","2679.5686","2259.0352666666668","1863.3448","2590.5361"
"9716","9572.233333333332","8609.112","11167.365","2363.6474","2147.0103","2751.8823","2235.3080666666665","1864.2454","2566.7559"
"9729","9493.145999999999","8757.95","10896.033","2369.2951333333335","2120.5234","2768.033","2244.9312","1864.6741","2593.3125"
"9742","9338.882333333333","8452.051","10713.831","2374.1072666666664","2165.8828","2734.2747","2253.2234666666664","1863.7151","2611.5913"
"9755","9583.976","8877.112","10889.125","2381.194466666667","2130.8489","2791.933","2294.176266666667","1856.7722","2651.8184"
"9768","9573.563","8957.469","10691.131","2423.772066666667","2170.8672","2857.779","2280.0036999999998","1865.2535","2639.868"
"9781","9624.686","8963.43","10873.815","2384.0157333333336","2137.3914","2791.5762","2278.5153999999998","1879.8035","2623.3662"
"9794","9501.219666666666","8706.032","10881.038","2371.1648666666665","2104.3105","2780.7146","2284.8941666666665","1843.176","2638.6165"
"9807","9634.709333333334","8836.503","11030.231","2386.944266666667","2172.6414","2713.5334","2294.1259666666665","1865.7124","2655.674"
"9820","9741.131","9019.63","10985.785","2355.2793333333334","2063.6116","2805.012","2300.8478666666665","1877.5167","2639.7825"
"9833","9741.580333333333","9007.625","11024.064","2386.586166666667","2136.7954","2788.7854","2285.3221","1876.7618","2631.2065"
"9846","9777.248333333335","9006.011","10999.406","2374.6107333333334","2099.582","2772.7878","2301.4292","1868.4922","2634.718"
"9859","9755.646666666667","9114.902","10886.12","2375.2408","2094.7393","2802.5798","2301.3014666666663","1889.569","2626.238"
"9872","9733.463166666666","8927.8545","10960.612","2405.8245","2120.5605","2859.0544","2284.9476","1854.7697","2637.9731"
"9885","9866.136","8980.529","11465.041","2384.2462333333333","2132.234","2811.4937","2300.1965333333333","1869.8054","2653.721"
"9898","9734.708333333334","9052.027","10909.825","2405.8044999999997","2175.0242","2769.4973","2295.3443","1874.1984","2668.906"
"9911","9434.562333333333","8873.413","10511.325","2395.6984333333335","2125.139","2827.4077","2285.2717666666667","1874.5188","2626.183"
