"Step","env_name: myoLegRoughTerrainT2Apca0-v0 - rollout/ep_rew_mean","env_name: myoLegRoughTerrainT2Apca0-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegRoughTerrainT2Apca0-v0 - rollout/ep_rew_mean__MAX","env_name: myoLegRoughTerrainT2Apca-v0 - rollout/ep_rew_mean","env_name: myoLegRoughTerrainT2Apca-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegRoughTerrainT2Apca-v0 - rollout/ep_rew_mean__MAX"
"14429","5394.281","4970.394","5818.168","","",""
"14442","5548.909900000001","5114.7964","5983.0234","","",""
"14455","5390.0745","4934.678","5845.471","","",""
"14468","5023.108700000001","4211.734","5834.4834","","",""
"14481","5233.72095","4896.9185","5570.5234","","",""
"14494","5497.30295","5024.8037","5969.8022","","",""
"14507","5228.6903999999995","4546.8535","5910.5273","","",""
"14520","5486.771000000001","5141.2515","5832.2905","","",""
"14533","5366.573","4968.2046","5764.9414","","",""
"14546","5201.6204","4632.9644","5770.2764","","",""
"14559","5514.957549999999","5093.4688","5936.4463","","",""
"14572","4918.555","4787.809","5049.301","","",""
"14585","5142.421399999999","4737.8955","5546.9473","","",""
"14598","5231.12405","4883.4424","5578.8057","","",""
"14611","5589.91135","4978.7817","6201.041","","",""
"14624","5465.956700000001","4529.47","6402.4434","","",""
"14637","5712.050499999999","4861.2104","6562.8906","","",""
"14650","5127.52785","4480.7603","5774.2954","","",""
"14663","5263.70945","4444.6694","6082.7495","","",""
"14676","5684.753650000001","5041.3423","6328.165","","",""
"14689","5267.7675","4363.652","6171.883","","",""
"14702","5134.3364","4245.954","6022.7188","","",""
"14715","5156.67265","4513.7983","5799.547","","",""
"14728","5189.676799999999","4702.4346","5676.919","","",""
"14741","5502.54575","4997.9575","6007.134","","",""
"14754","5572.5195","4704.721","6440.318","","",""
"14767","5330.62735","4722.846","5938.4087","","",""
"14780","5573.775799999999","4943.9106","6203.641","","",""
"14793","4863.5515000000005","4026.0718","5701.0312","","",""
"14806","5672.786749999999","4881.303","6464.2705","","",""
"14819","5314.72085","4983.9717","5645.47","","",""
"14832","5243.3403","4727.4116","5759.269","","",""
"14845","5527.09055","4882.4365","6171.7446","","",""
"14858","5258.783","4540.859","5976.707","","",""
"14871","5194.01325","4593.4785","5794.548","","",""
"14884","5428.8083","5000.2026","5857.414","","",""
"14897","5203.6602","4592.7188","5814.6016","","",""
"14910","5316.12535","5009.3237","5622.927","","",""
"14923","5607.2058","4897.3516","6317.06","","",""
"14936","5342.69945","4608.3403","6077.0586","","",""
"14949","5359.5303","4776.6606","5942.4","","",""
"14962","5076.592000000001","4541.398","5611.786","","",""
"14975","5431.983899999999","4780.8955","6083.0723","","",""
"14988","5702.632250000001","5060.9155","6344.349","","",""
"15001","5434.8017","4753.6914","6115.912","","",""
"15014","5345.02965","4726.4263","5963.633","","",""
"15027","5371.4345","4555.184","6187.685","","",""
"15040","6009.923049999999","5517.4355","6502.4106","","",""
"15053","5666.34035","5024.25","6308.4307","","",""
"15066","5461.114","4939.1284","5983.0996","","",""
"15079","5188.7343","4676.826","5700.6426","","",""
"15092","5167.61175","4947.37","5387.8535","","",""
"15105","5698.7595","5106.535","6290.984","","",""
"15118","5512.911400000001","5329.4395","5696.3833","","",""
"15131","5243.26285","4875.033","5611.4927","","",""
"15144","5234.5753","4865.05","5604.1006","","",""
"15157","5389.4838","4851.41","5927.5576","","",""
"15170","5153.4707","4656.6284","5650.313","","",""
"15183","5462.153","4864.993","6059.313","","",""
"15196","5372.1805","4427.689","6316.672","","",""
"15209","5612.8518","4920.3813","6305.3223","","",""
"15222","5476.699500000001","4899.223","6054.176","","",""
"15235","5486.91975","4841.0415","6132.798","","",""
"15248","5368.709000000001","4659.502","6077.916","","",""
"15261","5482.435649999999","5129.802","5835.0693","","",""
"15274","5606.969","5029.777","6184.161","","",""
"15287","5722.87025","5198.1265","6247.614","","",""
"15300","5153.666300000001","4548.1436","5759.189","","",""
"15313","5508.11255","5500.6816","5515.5435","","",""
"15326","5189.7273000000005","4498.0776","5881.377","","",""
"15339","5825.73375","4930.01","6721.4575","","",""
"15352","5541.2625","4856.16","6226.365","","",""
"15365","5487.521650000001","4773.9673","6201.076","","",""
"15378","5709.4388","5315.6436","6103.234","","",""
"15391","5454.281999999999","4483.8667","6424.6973","","",""
"15404","5194.9415","4568.678","5821.205","","",""
"15417","5698.8261999999995","5113.732","6283.9204","","",""
"15430","5470.88015","4756.8926","6184.8677","","",""
"15443","5602.093999999999","5106.989","6097.199","","",""
"15456","5618.82565","5167.8003","6069.851","","",""
"15469","5834.25865","5262.8843","6405.633","","",""
"15482","5914.379849999999","5485.892","6342.8677","","",""
"15495","5322.598400000001","4505.7974","6139.3994","","",""
"15508","5560.8984","4941.7983","6179.9985","","",""
"15521","5277.1567","4639.061","5915.2524","","",""
"15534","5471.57925","5367.2495","5575.909","","",""
"15547","5773.3633","5542.793","6003.9336","","",""
"15560","5667.528","5295.789","6039.267","","",""
"15573","5416.18285","5094.8247","5737.541","","",""
"15586","5548.7287","4812.1094","6285.348","","",""
"15599","5678.929","5497.844","5860.014","","",""
"15612","5215.3138500000005","4707.6797","5722.948","","",""
"15625","5881.843150000001","5745.6133","6018.073","","",""
"15638","5625.3306","4888.3716","6362.2896","","",""
"15651","5968.64775","5543.4595","6393.836","","",""
"15664","5622.621499999999","5186.99","6058.253","","",""
"15677","5573.0995","4977.369","6168.83","","",""
"15690","5429.1299","4907.0635","5951.1963","","",""
"15703","5802.191","5011.593","6592.789","","",""
"15716","5790.7855","5404.932","6176.639","","",""
"15729","5762.7333","5022.4756","6502.991","","",""
"15742","5547.205","4871.629","6222.781","","",""
"15755","5619.5448","4924.7246","6314.365","","",""
"15768","5733.7913499999995","5300.884","6166.6987","","",""
"15781","5648.391299999999","5076.705","6220.0776","","",""
"15794","5724.858200000001","5222.756","6226.9604","","",""
"15807","5699.11365","5035.9683","6362.259","","",""
"15820","5792.928250000001","4993.649","6592.2075","","",""
"15833","5619.43325","5009.637","6229.2295","","",""
"15846","5493.612","5113.657","5873.567","","",""
"15859","5752.389","4953.25","6551.528","","",""
"15872","5398.5948499999995","4738.113","6059.0767","","",""
"15885","5756.45145","5356.6104","6156.2925","","",""
"15898","5980.657950000001","5454.4453","6506.8706","","",""
"15911","5919.08475","5353.649","6484.5205","","",""
"15924","5644.2772","5302.488","5986.0664","","",""
"15937","5579.8103","5027.313","6132.3076","","",""
"15950","5397.8645","4757.217","6038.512","","",""
"15963","5518.009","4973.5107","6062.5073","","",""
"15976","5741.1516","5184.5146","6297.7886","","",""
"15989","5893.334699999999","5618.2334","6168.436","","",""
"16002","6030.9752499999995","5409.116","6652.8345","","",""
"16015","5834.0012","5372.3384","6295.664","","",""
"16028","5713.0887","5480.0024","5946.175","","",""
"16041","5396.5765","4819.502","5973.651","","",""
"16054","5848.2981500000005","5213.6973","6482.899","","",""
"16067","5708.0342","5225.7246","6190.3438","","",""
"16080","5932.23925","5402.543","6461.9355","","",""
"16093","5712.5035","5170.355","6254.652","","",""
"16106","5506.49755","5165.5957","5847.3994","","",""
"16119","6093.3605","5905.351","6281.37","","",""
"16132","5601.697749999999","5339.79","5863.6055","","",""
"16145","5728.8961","5437.261","6020.5312","","",""
"16158","6027.46935","5364.3027","6690.636","","",""
"16171","5584.764999999999","5280.522","5889.008","","",""
"16184","6058.2034","5493.0938","6623.313","","",""
"16197","6101.99415","5788.211","6415.7773","","",""
"16210","5888.3855","5016.626","6760.145","","",""
"16223","5883.08615","5261.5913","6504.581","","",""
"16236","5645.685750000001","5190.7812","6100.5903","","",""
"16249","6073.1948","5362.625","6783.7646","","",""
"16262","5932.18535","5468.485","6395.8857","","",""
"16275","5727.596","5121.242","6333.95","","",""
"16288","5842.282499999999","5222.1177","6462.4473","","",""
"16301","5571.049","5224.72","5917.378","","",""
"16314","5932.3921","5052.4062","6812.378","","",""
"16327","5835.3145","4901.4","6769.229","","",""
"16340","6039.105","5624.1636","6454.0464","","",""
"16353","5566.7407","5059.1167","6074.3647","","",""
"16366","5710.37865","5043.1167","6377.6406","","",""
"16379","5790.971","5034.135","6547.807","","",""
"16392","5956.9213","5356.7466","6557.096","","",""
"16405","5720.3485","5337.483","6103.214","","",""
"16418","5812.6713500000005","5474.1694","6151.1733","","",""
"16431","5791.46665","5490.1543","6092.779","","",""
"16444","5616.879","5281.504","5952.254","","",""
"16457","5875.148499999999","5681.794","6068.503","","",""
"16470","6004.1765","5326.4907","6681.8623","","",""
"16483","5818.39775","5215.441","6421.3545","","",""
"16496","6196.11665","5892.6313","6499.602","","",""
"16509","6001.79025","5650.7695","6352.811","","",""
"16522","5766.511","5483.78","6049.242","","",""
"16535","5702.879349999999","5291.788","6113.9707","","",""
"16548","6004.2445","5619.892","6388.597","","",""
"16561","5942.02465","5297.041","6587.0083","","",""
"16574","5676.16525","5153.9062","6198.4243","","",""
"16587","5676.1256","5168.1562","6184.095","","",""
"16600","5922.988","5556.002","6289.974","","",""
"16613","5897.03575","5396.2505","6397.821","","",""
"16626","6107.28765","5665.2593","6549.316","","",""
"16639","6114.63845","5716.0884","6513.1885","","",""
"16652","5951.493","5375.172","6527.814","","",""
"16665","5792.99755","5537.8276","6048.1675","","",""
"16678","5923.1547","5398.5234","6447.786","","",""
"16691","6204.6507","5583.631","6825.6704","","",""
"16704","6178.909","5979.319","6378.499","","",""
"16717","6044.8374","5462.5684","6627.1064","","",""
"16730","6047.0685","5305.323","6788.814","","",""
"16743","5635.36255","4949.3936","6321.3315","","",""
"16756","5861.9798","5432.7646","6291.195","","",""
"16769","6021.1572","5543.1924","6499.122","","",""
"16782","6056.05375","5786.505","6325.6025","","",""
"16795","5501.9812","5145.958","5858.0044","","",""
"16808","5571.1197","5197.216","5945.0234","","",""
"16821","6150.06985","5532.212","6767.9277","","",""
"16834","6114.9635","5703.03","6526.897","","",""
"16847","5819.5372","5173.3384","6465.736","","",""
"16860","6214.8115","5361.6655","7067.9575","","",""
"16873","5672.72825","5312.1655","6033.291","","",""
"16886","5854.7446","5507.0366","6202.4526","","",""
"16899","5947.36425","5436.123","6458.6055","","",""
"16912","5891.88065","5340.2163","6443.545","","",""
"16925","5933.6445","5348.8354","6518.4536","","",""
"16938","5969.3247","5241.959","6696.6904","","",""
"16951","6077.69555","5897.9077","6257.4834","","",""
"16964","5837.98375","4934.341","6741.6265","","",""
"16977","6083.627","5569.381","6597.873","","",""
"16990","5529.0903","4697.3096","6360.871","","",""
"17003","6202.4641","5606.1035","6798.8247","","",""
"17016","5874.72995","5281.4785","6467.9814","","",""
"17029","5903.2487","5481.908","6324.5894","","",""
"17042","5736.107","4841.437","6630.777","","",""
"17055","6154.7595","5945.204","6364.315","","",""
"17068","5735.6096","5283.3335","6187.8857","","",""
"17081","6532.81665","5909.8496","7155.7837","","",""
"17094","6143.369350000001","5841.5137","6445.225","","",""
"17107","5922.3261999999995","5163.647","6681.0054","","",""
"17120","5874.31685","5175.872","6572.7617","","",""
"17133","5793.123149999999","5287.5723","6298.674","","",""
"17146","6108.2762","5835.2764","6381.276","","",""
"17159","5929.31725","5626.573","6232.0615","","",""
"17172","5663.1182","5364.0854","5962.151","","",""
"17185","6185.1924","5439.4263","6930.9585","","",""
"17198","6087.97435","5332.8877","6843.061","","",""
"17211","6182.184499999999","5402.281","6962.088","","",""
"17224","5943.031849999999","5459.32","6426.7437","","",""
"17237","5954.78395","5300.8125","6608.7554","","",""
"17250","6144.0962","6074.7334","6213.459","","",""
"17263","5622.449","4978.73","6266.168","","",""
"17276","6314.69325","5970.8325","6658.554","","",""
"17289","6028.786","5563.345","6494.227","","",""
"17302","5992.62875","5353.3535","6631.904","","",""
"17315","6169.75475","5761.5005","6578.009","","",""
"17328","6463.9852","6122.425","6805.5454","","",""
"17341","5821.86035","5079.2554","6564.4653","","",""
"17354","6036.516799999999","5361.1523","6711.8813","","",""
"17367","6112.3403","5199.019","7025.6616","","",""
"17380","6348.53395","5988.5103","6708.5576","","",""
"17393","6042.406499999999","5792.699","6292.114","","",""
"17406","5982.9175","5372.443","6593.392","","",""
"17419","5953.475549999999","5807.0605","6099.8906","","",""
"17432","5921.27515","5700.1216","6142.4287","","",""
"17445","6115.90535","5446.7817","6785.029","","",""
"17458","6306.80825","5871.9385","6741.678","","",""
"17471","6280.9437","6038.739","6523.1484","","",""
"17484","6429.5707","5827.8794","7031.262","","",""
"17497","6127.77425","5486.964","6768.5845","","",""
"17510","6006.6713500000005","5410.0234","6603.3193","","",""
"17523","5745.205","5450.919","6039.491","","",""
"17536","6107.3432","5376.6","6838.0864","","",""
"17549","6257.9968","5745.894","6770.0996","","",""
"17562","6116.0023","6024.6626","6207.342","","",""
"17575","6149.82235","5922.154","6377.4907","","",""
"17588","6224.6236499999995","5620.491","6828.7563","","",""
"17601","6129.9974999999995","5782.39","6477.605","","",""
"17614","6234.03975","5790.891","6677.1885","","",""
"17627","6210.08885","5576.2812","6843.8965","","",""
"17640","6330.09575","5771.9365","6888.255","","",""
"17653","6423.995650000001","5873.858","6974.1333","","",""
"17666","6161.27445","5309.4644","7013.0845","","",""
"17679","6216.222","5907.625","6524.819","","",""
"17692","6065.98275","5585.4395","6546.526","","",""
"17705","5687.53035","5226.091","6148.9697","","",""
"17718","6150.42475","5808.2085","6492.641","","",""
"17731","5951.0735","5384.7383","6517.4087","","",""
"17744","6188.058","5713.495","6662.621","","",""
"17757","5827.54335","5185.972","6469.1147","","",""
"17770","5952.51465","5472.523","6432.5063","","",""
"17783","6038.859","5119.829","6957.889","","",""
"17796","6083.34575","5781.838","6384.8535","","",""
"17809","6343.5693","5798.2886","6888.85","","",""
"17822","6276.3150000000005","5954.323","6598.307","","",""
"17835","6157.457","5765.1533","6549.7607","","",""
"17848","5809.26585","5205.292","6413.2397","","",""
"17861","6287.63","5588.986","6986.274","","",""
"17874","6236.58675","5406.903","7066.2705","","",""
"17887","6262.9653","5142.9976","7382.933","","",""
"17900","5944.476500000001","5568.667","6320.286","","",""
"17913","6159.62575","5656.5815","6662.67","","",""
"17926","6291.005349999999","5935.6074","6646.4033","","",""
"17939","6080.6613","5838.787","6322.5356","","",""
"17952","5946.1195","5451.663","6440.576","","",""
"17965","6111.0347","5425.6504","6796.419","","",""
"17978","5786.356949999999","5032.6636","6540.0503","","",""
"17991","6277.559","5995.408","6559.71","","",""
"18004","5578.819100000001","4817.3945","6340.2437","","",""
"18017","6117.1775","5848.9336","6385.4214","","",""
"18030","6201.4287","5830.8794","6571.978","","",""
"18043","6295.01375","5699.8335","6890.194","","",""
"18056","5949.83685","5409.3887","6490.285","","",""
"18069","6258.1535","5973.594","6542.713","","",""
"18082","6326.052","5811.095","6841.009","","",""
"18095","6265.765","5748.895","6782.635","","",""
"18108","6616.7771","6043.377","7190.1772","","",""
"18121","6288.680399999999","5510.4814","7066.8794","","",""
"18134","5935.24375","5232.6055","6637.882","","",""
"18147","6061.200199999999","5311.1797","6811.2207","","",""
