"Step","env_name: myoLegWalkT2Apca-v0 - rollout/ep_rew_mean","env_name: myoLegWalkT2Apca-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegWalkT2Apca-v0 - rollout/ep_rew_mean__MAX","env_name: myoLegWalkT2A-v0 - rollout/ep_rew_mean","env_name: myoLegWalkT2A-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegWalkT2A-v0 - rollout/ep_rew_mean__MAX","env_name: myoLegWalk-v0 - rollout/ep_rew_mean","env_name: myoLegWalk-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegWalk-v0 - rollout/ep_rew_mean__MAX"
"8858","10538.527000000002","9926.333","11055.495","8517.3445","8406.532","8628.157","2302.6419","1900.8314","2863.136"
"8871","10601.750999999998","9803.506","11016.171","8417.7545","8226.221","8609.288","2306.7981999999997","1915.2828","2846.6946"
"8884","10456.222333333333","9749.688","10934.993","8662.9305","8624.599","8701.262","2359.9220333333333","1933.7708","2958.4238"
"8897","10639.064666666667","10355.157","10781.769","8600.349","8303.217","8897.481","2353.8935333333334","1913.4896","2997.2542"
"8910","10382.756","9926.791","10685.555","8915.678","8748.278","9083.078","2316.7131666666664","1919.7771","2847.9314"
"8923","10118.7325","9525.3545","10449.896","8837.486","8757.274","8917.698","2321.947866666667","1926.4451","2888.6155"
"8936","10378.240666666667","9748.805","10777.462","8396.863","8338.873","8454.853","2340.7894333333334","1903.7855","2965.824"
"8949","10341.334333333332","9986.162","10583.255","8382.7315","8197.823","8567.64","2303.9420666666665","1910.7524","2856.9324"
"8962","10517.818666666666","10120.281","10774.856","8759.051","8569.671","8948.431","2310.1215333333334","1927.5214","2883.3015"
"8975","10587.735","9952.22","10936.629","8794.699","8604","8985.398","2323.9710333333333","1926.1655","2910.6167"
"8988","10473.474","10176.707","10687.788","9207.469000000001","9116.685","9298.253","2399.960466666667","1926.7207","3115.8528"
"9001","10606.766333333333","10334.493","10826.106","8601.068500000001","8585.254","8616.883","2374.0063000000005","1932.5531","3057.6711"
"9014","10547.928666666667","10392.89","10642.414","8694.7765","8497.04","8892.513","2386.450833333334","1935.5875","3096.166"
"9027","10690.21","10551.708","10937.037","9008.7265","8751.305","9266.148","2384.6261","1913.9147","3102.4404"
"9040","10554.554333333333","10315.548","10985.387","8464.002499999999","8327.597","8600.408","2362.8562","1930.6016","2998.8772"
"9053","10530.193333333333","10326.856","10729.191","8412.835500000001","8351.27","8474.401","2423.7763666666665","1948.8977","3132.3806"
"9066","10614.334","10401.892","10738","8777.474","8295.935","9259.013","2385.531766666667","1931.916","3026.568"
"9079","10502.532333333334","10222.892","10693.427","8809.1445","8314.672","9303.617","2383.2438666666667","1922.9901","3040.9812"
"9092","10592.638","9984.093","10916.765","8601.494","7945.272","9257.716","2407.876366666667","1949.0156","3103.936"
"9105","10451.286166666667","10364.179","10573.6455","9001.763500000001","8965.622","9037.905","2400.660433333333","1929.6078","3096.0188"
"9118","10775.251666666665","10469.137","11061.511","8476.8045","8284.069","8669.54","2444.788266666667","1934.0157","3241.6697"
"9131","10820.317333333332","10317.827","11175.364","8701.282","8667.677","8734.887","2386.704433333334","1952.9766","3070.3137"
"9144","10843.757666666666","10513.282","11137.581","8948.8795","8927.886","8969.873","2418.3855","1949.5785","3158.135"
"9157","10718.583666666667","10482.968","10952.307","9177.5155","9040.455","9314.576","2414.7316333333333","1953.5509","3136.545"
"9170","10776.049666666668","10416.36","11064.361","9051.804","8430.056","9673.552","2439.709033333333","1952.8973","3171.8455"
"9183","10874.794333333333","10527.069","11185.852","8586.140500000001","8557.277","8615.004","2448.4269","1967.0192","3215.5208"
"9196","10705.498666666666","10291.701","10973.471","8996.672999999999","8987.725","9005.621","2437.9306333333334","1953.2644","3200.9067"
"9209","10556.107333333333","10070.332","10990.533","8986.267","8817.049","9155.485","2456.2011","1941.5774","3273.6929"
"9222","10712.92","10405.077","11098.728","9224.5245","8891.464","9557.585","2447.767566666667","1963.0378","3215.0442"
"9235","10834.5075","10608.4795","11181.706","9123.166000000001","8863.949","9382.383","2468.6114666666667","1961.5558","3241.1436"
"9248","11102.891666666668","10715.407","11343.828","9054.676500000001","8918.707","9190.646","2407.4573","1974.6929","3084.6155"
"9261","10920.889000000001","10846.945","11041.358","9456.855500000001","9288.628","9625.083","2472.0513666666666","1977.4092","3258.6704"
"9274","10859.186666666666","10672.246","10982.979","9074.3255","8845.745","9302.906","2482.1064333333334","1972.8928","3323.793"
"9287","10623.627","10398.749","10871.717","8809.2135","8372.791","9245.636","2446.843166666667","1987.038","3187.9617"
"9300","10662.738333333333","10406.229","10941.237","8826.171","8574.082","9078.26","2472.9807666666666","1991.4106","3250.6167"
"9313","10958.348833333332","10610.3955","11252.341","8906.679","8869.249","8944.109","2497.8224333333333","2009.0585","3279.1008"
"9326","10903.393333333333","10434.18","11229.731","8933.57","8899.775","8967.365","2483.2011333333335","1981.3507","3304.586"
"9339","11132.743000000002","10825.357","11313.155","9155.4515","9056.817","9254.086","2487.8066333333336","1998.6528","3289.0613"
"9352","11041.563999999998","10932.881","11163.748","9253.79975","9184.162","9323.4375","2495.7887666666666","2003.6539","3326.0254"
"9365","10908.038","10688.967","11073.671","9279.533","8736.521","9822.545","2479.586333333333","1997.1611","3264.7175"
"9378","11048.822666666667","10933.36","11181.739","9269.408","8645.662","9893.154","2517.629966666667","1984.493","3384.9614"
"9391","10884.750333333335","10413.824","11287.129","9174.961","8556.303","9793.619","2536.0172","1988.2147","3440.0107"
"9404","10760.644999999999","10357.786","11352.784","8896.247","8549.01","9243.484","2516.866066666667","2010.1514","3341.541"
"9417","9988.083666666667","8600.959","10873.924","8853.6855","8727.433","8979.938","2570.1667","2017.9537","3479.815"
"9430","9694.794866666667","7424.9126","11034.407","9066.1665","8837.698","9294.635","2511.3161","2013.2196","3327.4614"
"9443","10206.944666666666","8888.355","11108.911","9026.684000000001","8660.341","9393.027","2492.208366666667","2006.3655","3278.5066"
"9456","10691.691","9827.447","11292.065","9073.9365","8885.89","9261.983","2526.7802666666666","2021.8315","3405.8018"
"9469","10724.488","10408.425","11055.597","9400.5605","9113.395","9687.726","2511.7843333333335","2026.8208","3302.4333"
"9482","10807.287333333334","10730.796","10946.439","9358.773000000001","9101.579","9615.967","2572.8657333333335","2017.8082","3517.809"
"9495","10944.503833333334","10724.1045","11193.786","9276.305","8856.419","9696.191","2511.2516","2008.9374","3395.2822"
"9508","10949.747666666664","10533.13","11178.731","9280.4265","9261.595","9299.258","2594.7443333333335","2034.5018","3574.7302"
"9521","10943.017333333331","10660.092","11105.063","9383.778999999999","9237.866","9529.692","2560.656833333333","2027.7881","3486.8018"
"9534","10898.093","10865.03","10958.363","9230.7685","9222.893","9238.644","2537.7836666666667","2042.2123","3416.1167"
"9547","11054.537666666665","10916.059","11181.971","9394.443500000001","9078.699","9710.188","2583.9250666666667","2044.6732","3533.225"
"9560","10852.561","10783.581","10935.42","9178.968499999999","8602.943","9754.994","2582.2196","2054.952","3544.3582"
"9573","11081.774833333331","10748.4795","11497.295","9491.6685","9259.051","9724.286","2543.909633333333","2050.7695","3384.0427"
"9586","11149.084666666668","10965.929","11346.438","9585.6905","9090.266","10081.115","2598.0145333333335","2047.8596","3576.328"
"9599","11004.434666666668","10855.732","11300.337","9341.891500000002","9026.664","9657.119","2557.9376666666667","2046.5659","3462.253"
"9612","10618.195000000002","10265.681","10872.832","9328.774","9300.675","9356.873","2557.985366666667","2068.6467","3423.8499"
"9625","10604.907333333334","10456.09","10743.705","9407.43","9366.185","9448.675","2612.6939666666667","2056.8054","3642.598"
"9638","10553.009333333333","9966.579","10905.575","9252.666000000001","8753.753","9751.579","2608.606566666667","2045.6608","3564.0144"
"9651","10639.336000000001","9918.817","11166.754","9199.503499999999","8570.671","9828.336","2567.5553333333332","2050.6948","3499.8079"
"9664","10845.001333333334","10540.505","11079.616","9318.8335","9050.481","9587.186","2601.747066666667","2068.7507","3568.3335"
"9677","10587.372333333333","9969.009","11100.776","9210.577","9195.506","9225.648","2601.178266666667","2065.937","3535.2278"
"9690","10812.417666666666","10488.836","10980.97","9274.2145","9024.329","9524.1","2653.296466666667","2066.1035","3700.8699"
"9703","10584.458","10302.501","10728.711","9237.3925","9143.347","9331.438","2595.6790333333333","2065.4326","3512.2556"
"9716","10771.338000000002","10306.638","11074.544","9505.6675","9382.538","9628.797","2600.0839","2074.7961","3542.4224"
"9729","10891.708666666666","10563.83","11089.42","9269.372","9158.606","9380.138","2568.198166666667","2077.3032","3431.0383"
"9742","11006.144666666667","10645.297","11260.154","9487.8555","9324.233","9651.478","2633.6049333333335","2087.6404","3613.065"
"9755","10911.588666666665","10777.631","10992.835","9477.0475","9252.564","9701.531","2598.6474000000003","2085.823","3540.5193"
"9768","10968.830000000002","10709.186","11204.265","9531.71075","9176.776","9886.6455","2639.138933333333","2082.662","3645.6208"
"9781","11112.331","10755.122","11436.48","9762.6735","9659.077","9866.27","2612.7097","2111.5847","3560.4834"
"9794","10904.143333333333","10442.237","11350.955","9801.266500000002","9611.218","9991.315","2656.844433333333","2099.1743","3686.586"
"9807","10914.190499999999","10697.109","11214.358","9665.9525","9464.631","9867.274","2680.5961666666667","2093.1921","3745.4912"
"9820","10806.131000000001","10573.44","11017.996","9249.5695","9186.891","9312.248","2682.072666666667","2094.1858","3737.2258"
"9833","11078.241000000002","10852.147","11301.387","9807.9555","9230.345","10385.566","2717.2592","2106.1765","3848.2454"
"9846","11038.563","10947.651","11180.422","9454.718","8994.84","9914.596","2652.6373333333336","2099.975","3666.8943"
"9859","10906.401","10398.122","11287.644","9732.90925","9367.2295","10098.589","2660.8425","2110.7341","3651.746"
"9872","10873.195","10384.896","11300.86","9989.309","9640.317","10338.301","2649.5044666666668","2104.5571","3628.8413"
"9885","11078.450666666666","10679.269","11354.909","9756.4225","9172.501","10340.344","2618.9066","2104.0645","3542.0513"
"9898","10939.649333333335","10462.105","11222.792","9616.3785","9372.156","9860.601","2653.4720333333335","2102.247","3663.8901"
"9911","10991.019666666667","10768.717","11164.472","9482.335500000001","8820.578","10144.093","2628.7244666666666","2105.8809","3599.5952"
