"Step","env_name: myoLegHillyTerrainWalkT2A-v0 - rollout/ep_rew_mean","env_name: myoLegHillyTerrainWalkT2A-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegHillyTerrainWalkT2A-v0 - rollout/ep_rew_mean__MAX","env_name: myoLegHillyTerrainWalkT2Apca-v0 - rollout/ep_rew_mean","env_name: myoLegHillyTerrainWalkT2Apca-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegHillyTerrainWalkT2Apca-v0 - rollout/ep_rew_mean__MAX","env_name: myoLegHillyTerrainWalk-v0 - rollout/ep_rew_mean","env_name: myoLegHillyTerrainWalk-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegHillyTerrainWalk-v0 - rollout/ep_rew_mean__MAX"
"8871","2212.8575","2197.387","2228.328","8793.2655","8786.686","8799.845","2299.1444666666666","2162.4768","2398.3853"
"8884","2192.36135","2143.3647","2241.358","8655.652","8565.377","8745.927","2308.0857666666666","2217.2344","2403.7136"
"8897","2177.3975","2151.724","2203.071","8658.611499999999","8583.727","8733.496","2319.673033333333","2168.8694","2407.2307"
"8910","2221.2135500000004","2207.318","2235.1091","8770.276","8747.91","8792.642","2321.6265333333336","2188.241","2435.5256"
"8923","2154.5504","2134.2964","2174.8044","8837.9535","8661.885","9014.022","2320.7851666666666","2204.2588","2448.6797"
"8936","2177.84245","2175.4124","2180.2725","8670.5985","8489.556","8851.641","2325.4117","2218.5847","2399.2349"
"8949","2210.1925","2186.3516","2234.0334","8680.824499999999","8519.331","8842.318","2318.2573666666667","2197.1633","2458.8005"
"8962","2191.7602500000003","2188.5503","2194.9702","8606.9005","8348.817","8864.984","2354.2413333333334","2234.32","2471.4614"
"8975","2222.3793","2203.8914","2240.8672","8623.304","8258.282","8988.326","2334.1648","2194.1885","2475.2808"
"8988","2192.80285","2155.6963","2229.9094","8548.947","8486.058","8611.836","2321.642066666667","2211.249","2442.3945"
"9001","2195.8338000000003","2181.913","2209.7546","8622.961","8571.477","8674.445","2355.314633333333","2226.1946","2524.2476"
"9014","2170.97705","2140.0007","2201.9534","8580.7555","8508.115","8653.396","2325.1645999999996","2217.5842","2418.9866"
"9027","2223.5846","2214.3396","2232.8296","8672.644","8578.036","8767.252","2358.7296666666666","2225.5437","2472.9573"
"9040","2203.3837000000003","2147.4512","2259.3162","9004.073","8941.335","9066.811","2338.3461666666667","2267.0137","2399.473"
"9053","2184.3759","2178.1238","2190.628","9027.897","8936.64","9119.154","2345.8842666666665","2216.5789","2447.1099"
"9066","2210.75695","2160.9263","2260.5876","9000.88025","8754.865","9246.8955","2339.795733333334","2241.4038","2435.958"
"9079","2208.2027500000004","2180.8708","2235.5347","8908.4475","8810.009","9006.886","2328.7258666666667","2233.2117","2430.741"
"9092","2172.9532","2114.0134","2231.893","8789.6695","8534.592","9044.747","2346.6997333333334","2252.9294","2472.92"
"9105","2221.21605","2187.4087","2255.0234","8672.486","8420.029","8924.943","2338.1572333333334","2238.4973","2411.2527"
"9118","2164.74755","2121.8943","2207.6008","8681.1315","8484.236","8878.027","2370.3065666666666","2238.1897","2444.346"
"9131","2218.4843","2174.357","2262.6116","8756.575","8624.263","8888.887","2363.5149666666666","2235.4365","2489.884"
"9144","2208.5460000000003","2188.359","2228.733","8819.6155","8573.663","9065.568","2324.6534333333334","2166.8086","2415.774"
"9157","2250.625","2238.2412","2263.0088","8860.2155","8771.713","8948.718","2391.9668333333334","2270.1772","2494.934"
"9170","2232.5669","2224.8328","2240.301","8797.181","8774.603","8819.759","2398.9180333333334","2283.4875","2478.8904"
"9183","2236.0365","2212.6824","2259.3906","8838.592499999999","8768.46","8908.725","2374.8953333333334","2271.1526","2501.184"
"9196","2228.12655","2209.29","2246.9631","8877.66","8797.355","8957.965","2376.5309","2238.7932","2482.4902"
"9209","2252.859","2216.1155","2289.6025","8922.567500000001","8789.812","9055.323","2386.4029","2276.054","2469.175"
"9222","2220.18165","2171.7947","2268.5686","8968.057","8763.027","9173.087","2390.151066666667","2312.615","2495.803"
"9235","2215.5495499999997","2180.1443","2250.9548","8874.944749999999","8789.952","8959.9375","2375.8085333333333","2334.8179","2398.3035"
"9248","2206.5203","2161.8186","2251.222","8754.1065","8260.84","9247.373","2421.4233666666664","2331.3948","2510.159"
"9261","2250.4243500000002","2232.1802","2268.6685","8836.177","8445.075","9227.279","2415.1408666666666","2356.8672","2483.2776"
"9274","2249.8142","2204.0137","2295.6147","8906.403","8609.771","9203.035","2405.0203333333334","2328.2986","2519.7546"
"9287","2234.36765","2211.624","2257.1113","9025.547999999999","8848.803","9202.293","2421.594833333333","2355.5188","2488.9897"
"9300","2207.29955","2136.2148","2278.3843","9092.788499999999","9049.598","9135.979","2426.9796666666666","2339.5923","2499.1763"
"9313","2250.4539000000004","2220.9558","2279.952","8963.164","8950.375","8975.953","2399.7783999999997","2304.8965","2477.1592"
"9326","2250.66115","2218.4988","2282.8235","9045.755000000001","8682.485","9409.025","2410.9787","2354.4854","2454.155"
"9339","2243.3462","2165.4688","2321.2236","9172.0255","8942.853","9401.198","2432.2556","2341.969","2520.6582"
"9352","2226.4082","2192.8972","2259.9192","8963.004","8840.399","9085.609","2410.4976666666666","2357.451","2513.3916"
"9365","2234.9237","2232.0278","2237.8196","8787.22","8532.042","9042.398","2423.1163333333334","2347.1047","2487.715"
"9378","2243.34275","2209.885","2276.8005","8665.366","8372.779","8957.953","2399.9827","2312.5918","2457.8633"
"9391","2232.5520500000002","2195.5461","2269.558","8760.93575","8659.9375","8861.934","2416.6207","2355.3403","2492.9373"
"9404","2233.64015","2172.6167","2294.6636","8783.812","8700.105","8867.519","2456.6726999999996","2391.5554","2517.2947"
"9417","2250.7318","2220.8213","2280.6423","8941.583999999999","8884.818","8998.35","2408.815466666667","2336.834","2484.8167"
"9430","2229.2875000000004","2185.9834","2272.5916","8954.2395","8645.801","9262.678","2435.7543","2323.574","2534.5312"
"9443","2253.93455","2240.6301","2267.239","8776.962","8600.257","8953.667","2478.5533333333337","2387.5295","2581.277"
"9456","2273.9459500000003","2263.6365","2284.2554","8873.3775","8834.288","8912.467","2399.8050333333335","2301.0984","2453.4988"
"9469","2231.37335","2169.317","2293.4297","8966.4525","8872.439","9060.466","2438.282366666667","2357.7231","2506.6697"
"9482","2273.3556","2253.9746","2292.7366","8896.336","8703.83","9088.842","2451.055733333333","2382.3354","2522.0652"
"9495","2235.98935","2165.8044","2306.1743","8962.54875","8650.6875","9274.41","2468.7408666666665","2409.1926","2514.994"
"9508","2290.8845499999998","2271.7886","2309.9805","9011.585","8806.509","9216.661","2467.0721","2331.4927","2544.7883"
"9521","2269.75265","2241.7502","2297.7551","9026.675500000001","8947.955","9105.396","2437.3366","2354.5186","2521.3462"
"9534","2222.23805","2162.4326","2282.0435","8878.05225","8738.209","9017.8955","2461.2997666666665","2356.4077","2521.8606"
"9547","2288.277","2279.057","2297.497","8935.637999999999","8860.971","9010.305","2493.7062666666666","2443.3152","2519.6746"
"9560","2259.9558500000003","2237.0447","2282.867","9001.215","8731.389","9271.041","2488.4946999999997","2379.8289","2563.496"
"9573","2278.534","2248.612","2308.456","8882.078","8653.946","9110.21","2477.0533666666665","2356.7695","2560.2898"
"9586","2261.8489","2214.785","2308.9128","8968.423","8801.521","9135.325","2482.7435","2403.0867","2541.1606"
"9599","2300.0359","2231.7595","2368.3123","9122.3365","8900.166","9344.507","2449.264333333333","2385.1296","2530.732"
"9612","2284.1516","2216.5732","2351.73","9033.486","8849.464","9217.508","2481.5402","2367.7822","2586.1665"
"9625","2278.2285","2220.5957","2335.8613","9054.964499999998","8960.835","9149.094","2495.1346","2408.573","2580.6433"
"9638","2320.2524000000003","2293.6868","2346.818","8794.543","8431.456","9157.63","2494.0694","2446.7156","2572.082"
"9651","2292.4088","2244.1382","2340.6794","8913.778999999999","8707.821","9119.737","2479.2619999999997","2423.1467","2572.8403"
"9664","2282.36045","2243.7622","2320.9587","8498.521499999999","8431.166","8565.877","2496.425566666667","2424.3389","2604.0442"
"9677","2278.0784000000003","2195.7258","2360.431","8915.0095","8795.433","9034.586","2489.1649999999995","2394.2805","2570.735"
"9690","2290.0625","2233.6934","2346.4316","9032.1425","8829.991","9234.294","2493.8745","2408.829","2567.6545"
"9703","2316.6951","2284.3079","2349.0823","9124.9165","8903.353","9346.48","2493.1029999999996","2428.3564","2552.374"
"9716","2280.7042","2221.7754","2339.633","9034.003499999999","8773.112","9294.895","2515.364133333333","2489.2644","2558.763"
"9729","2265.02955","2203.5747","2326.4844","9063.480500000001","8952.744","9174.217","2508.190666666667","2466.1355","2577.7334"
"9742","2281.36205","2192.6208","2370.1033","9040.437","9011.356","9069.518","2514.3140666666673","2463.8198","2574.596"
"9755","2310.85365","2295.7185","2325.9888","8824.9725","8712.349","8937.596","2511.906833333333","2486.7385","2558.6824"
"9768","2303.1382","2228.8997","2377.3767","8836.9325","8713.647","8960.218","2565.2785","2497.293","2632.552"
"9781","2300.1239","2265.376","2334.8718","9049.281500000001","8756.957","9341.606","2493.9483999999998","2434.3337","2543.5115"
"9794","2282.0868","2217.3606","2346.813","9062.449","9060.527","9064.371","2545.476533333333","2537.4036","2554.504"
"9807","2330.33255","2318.088","2342.5771","8923.8305","8639.015","9208.646","2519.852066666667","2420.0222","2588.8096"
"9820","2294.5661499999997","2233.4646","2355.6677","8952.487000000001","8692.851","9212.123","2492.849866666667","2437.2559","2529.0479"
"9833","2328.3638499999997","2307.402","2349.3257","8938.117","8792.882","9083.352","2526.0686666666666","2507.4512","2556.109"
"9846","2267.6947","2210.8328","2324.5566","9038.907","9036.906","9040.908","2520.6927333333333","2464.0122","2597.466"
"9859","2288.18125","2210.3933","2365.9692","9133.212","9108.553","9157.871","2513.0424","2450.7756","2552.5017"
"9872","2253.87355","2138.5723","2369.1748","9125.837","8916.589","9335.085","2538.144433333333","2516.4707","2561.5415"
"9885","2307.0664","2242.4385","2371.6943","9212.1685","9024.002","9400.335","2516.779433333333","2486.8208","2552.7595"
"9898","2297.68815","2264.4033","2330.973","8829.92975","8818.505","8841.3545","2471.9632333333334","2418.3242","2561.8445"
"9911","2268.3100000000004","2206.369","2330.251","8929.369","8909.324","8949.414","2538.2578333333336","2529.26","2545.8333"
